dutch;french;type;id;article;part;chapter;tags;issuer;date;difficulty;
In welk jaar ben je geboren?;En quelle année es-tu né(e) ?;;0d94a157-72c4-4019-ad2e-f74112aa9b2b;;;;;;1729780136390;-1;
In welke maand ben je geboren?;Dans quel mois es-tu né(e) ?;;d7a2ba58-7228-4e41-8a3d-718d9087b7a6;;;;;;1729780136390;-1;
Hoe heet je?;Comment tu t'appelles ?;;2c1ea0b4-9527-4aa9-b656-86a9a8860d75;;;;;;1729780136390;-1;
Hoe oud ben jij?;Quel âge as-tu ?;;9bae54ab-660e-42c6-9afb-2f5daae75a7e;;;;;;1729780136390;-1;
Waar woon je?;Où habites-tu ?;;61949b5f-2a81-4c78-bcf3-e0e4d1e04c3a;;;;;;1729780136390;-1;
Uit welk land kom je?;De quel pays viens-tu ?;;c8b6494b-1d32-42c1-88ee-6237e9012e5b;;;;;;1729780136390;-1;
Welke talen spreek je?;Quelles langues parles-tu ?;;c4ce0753-52e2-4596-a8da-ed1b4ce9709d;;;;;;1729780136390;-1;
Hoelang woon je in België?;Depuis combien de temps habites-tu en Belgique ?;;78165560-2d5d-4a51-b62e-f91c9afa5233;;;;;;1729780136390;-1;
Hoe kom je naar school?;Comment viens-tu à l'école ?;;a37e51fc-2f4f-422c-a041-5d3c4b361a87;;;;;;1729780136391;-1;
Ben je getrouwd?;Es-tu marié ?;;989395ee-cdba-454f-8fbb-f1b6c6ebf39e;;;;;;1729780136391;-1;
Heb je kinderen?;As-tu des enfants ?;;d1fa8924-16eb-4b8f-9432-0b1118a8c4a9;;;;;;1729780136391;-1;
Heb jij broers en zussen?;As-tu des frères et sœurs ?;;e66401e2-c892-4b16-b146-daed09c5ac67;;;;;;1729780136391;-1;
Heb je huisdieren?;As-tu des animaux de compagnie ?;;972e5288-f5d5-46f2-9c3d-42c7ef2416c1;;;;;;1729780136395;-1;
